g1.gid,g2.gid,ged,hungarian,vj,beam5,beam10
592,257,213,221,213,311,311
592,119,212,212,220,308,306
592,693,212,212,220,284,240
592,1281,202,208,202,264,264
592,723,116,138,120,116,116
592,946,810,810,822,930,930
592,469,190,202,190,230,230
592,367,86,132,126,90,86
592,292,238,246,238,354,354
592,753,66,130,130,66,66
592,1061,230,234,230,240,262
592,924,429,429,431,629,629
592,173,227,231,227,275,275
592,613,91,129,133,91,91
592,1427,81,151,147,81,97
592,1464,170,174,176,170,170
592,1340,141,149,141,149,149
592,661,88,132,116,90,88
592,748,168,176,168,188,188
592,198,101,137,139,101,123
592,537,291,291,301,355,355
592,290,94,136,136,98,94
592,69,95,143,139,95,95
592,654,989,993,989,1063,1063
592,951,94,134,140,102,94
592,1375,139,163,171,139,167
592,453,178,190,178,218,218
592,610,97,141,131,97,97
592,1080,157,161,163,157,157
592,13,106,138,134,106,106
592,775,380,380,380,566,566
592,26,590,590,590,842,842
592,356,117,187,191,117,117
592,414,118,140,142,118,118
592,330,136,168,172,136,136
592,65,70,146,130,70,70
592,905,481,481,503,603,603
592,241,247,333,329,267,247
592,958,80,134,134,80,80
592,470,683,687,683,831,797
592,1209,301,301,309,353,371
592,592,0,0,112,0,0
592,68,199,199,209,231,231
592,1472,74,154,152,74,74
592,886,94,140,140,94,94
592,239,123,207,199,123,123
592,1358,213,221,213,311,311
592,1096,114,144,146,114,114
592,1383,213,221,213,311,311
592,527,429,429,431,629,629
592,94,590,590,590,842,842
592,271,116,154,152,116,116
592,493,81,131,131,81,81
592,268,223,223,223,257,257
592,186,144,168,166,144,144
592,735,812,812,818,930,930
592,341,213,221,213,311,311
592,442,659,659,659,835,791
592,36,106,134,136,106,106
592,1037,363,363,365,391,391
592,743,380,380,380,566,566
592,1022,242,246,242,344,344
592,232,181,181,185,215,215
592,664,107,141,131,107,107
592,342,213,221,213,311,311
592,1372,365,369,365,453,453
592,509,429,429,431,629,629
592,274,97,129,135,97,97
592,468,151,171,177,151,151
592,671,98,130,130,110,98
592,1224,678,816,830,684,678
592,1038,534,572,566,534,534
592,577,429,429,431,629,629
592,599,373,375,373,561,561
592,84,132,170,162,132,132
592,9,86,124,134,86,86
592,269,66,128,120,66,66
592,328,93,131,121,93,93
592,1001,295,295,309,321,307
592,990,75,135,135,75,75
592,679,405,405,405,597,597
592,1456,142,160,152,142,142
592,38,68,142,128,68,68
592,193,156,170,156,172,172
592,199,59,147,141,69,59
592,1246,213,221,213,311,311
599,1013,321,321,321,351,351
599,899,354,354,354,380,380
599,1361,419,419,419,425,425
599,643,411,411,411,419,417
599,942,379,379,379,387,387
599,78,413,415,423,417,413
599,327,424,424,424,426,426
599,54,394,394,394,406,406
599,1413,391,391,391,401,401
599,563,303,303,303,335,335
599,1202,321,321,321,351,351
599,62,421,423,425,421,421
599,686,414,414,414,420,424
599,904,406,406,406,414,414
599,1042,369,369,369,383,383
599,1345,284,284,284,318,318
599,855,354,354,354,380,380
599,1180,386,386,386,396,396
599,1207,421,421,421,421,421
599,535,414,414,414,416,416
599,943,303,303,303,335,335
599,286,397,397,397,407,407
599,149,406,406,406,416,416
599,939,393,393,393,401,401
599,1108,385,385,385,397,397
599,710,321,321,321,351,351
599,673,398,398,398,406,406
599,258,385,385,385,395,395
599,860,303,303,303,335,335
599,109,381,381,381,391,391
599,358,392,392,392,402,402
599,339,398,398,398,410,410
599,45,414,420,422,414,414
599,721,406,406,406,414,414
599,1056,403,403,403,415,415
599,1388,393,393,393,405,405
599,683,412,412,412,418,418
599,1145,385,385,385,399,399
599,1344,394,394,394,406,406
599,1181,284,284,284,318,318
599,391,391,391,391,399,399
599,1083,392,392,394,392,392
599,953,384,384,384,396,396
599,1068,321,321,321,351,351
599,882,303,303,303,335,335
599,15,411,411,411,419,419
599,1015,382,382,382,396,396
599,322,414,414,414,420,420
599,441,413,413,413,421,421
599,128,407,407,407,413,413
599,680,354,354,354,380,380
599,364,321,321,321,351,351
599,375,418,420,428,418,418
599,1043,284,284,284,318,318
599,1190,303,303,303,335,335
599,588,411,411,411,417,417
599,894,399,399,399,407,407
599,164,419,419,419,427,427
599,1059,381,381,381,391,391
599,554,401,401,401,413,413
599,730,390,390,390,402,402
599,344,321,321,321,351,351
599,568,401,401,401,409,411
599,1144,371,371,371,383,383
599,35,421,421,421,421,421
599,1357,368,368,368,380,380
599,145,416,418,420,420,416
599,1141,362,362,362,380,380
599,1430,382,382,382,388,388
599,932,416,416,416,416,416
599,179,384,384,384,392,392
599,617,373,373,373,385,385
599,98,354,354,354,380,380
599,1349,334,334,334,352,348
599,1138,412,412,412,412,412
599,28,354,354,354,380,380
599,889,354,354,354,380,380
599,1294,321,321,321,351,351
599,172,396,396,396,406,406
599,829,303,303,303,335,335
599,40,420,420,422,420,420
599,178,420,420,422,422,420
599,81,361,361,361,373,373
599,225,380,380,380,392,392
599,837,419,419,419,427,427
599,153,394,394,394,404,404
599,279,357,357,357,371,371
599,11,404,404,404,410,410
599,517,406,406,406,414,414
599,302,380,380,380,394,394
599,1165,412,412,412,418,418
599,1248,303,303,303,335,335
599,1146,284,284,284,318,318
599,722,412,412,412,420,420
599,880,303,303,303,335,335
599,682,408,412,410,408,408
599,260,421,421,433,423,423
599,1389,390,390,390,398,398
599,61,384,384,384,396,400
599,587,412,412,414,412,412
599,51,374,374,374,390,390
599,961,406,406,406,412,412
599,294,412,414,414,412,412
599,1113,321,321,321,351,351
599,348,413,415,415,413,413
599,842,403,403,403,415,415
599,371,411,411,411,419,419
599,1363,394,394,394,402,402
599,1123,284,284,284,318,318
599,579,410,410,410,416,416
599,37,388,388,388,396,396
599,1327,384,384,384,392,392
599,745,321,321,321,351,351
599,181,395,395,395,409,409
599,227,396,396,396,406,406
599,429,336,336,336,346,346
599,464,392,392,398,404,404
599,1139,386,386,386,394,394
599,165,389,389,389,401,401
599,1331,405,405,405,407,407
599,1370,303,303,303,335,335
599,815,354,354,354,380,380
599,1086,396,396,396,406,406
599,1237,382,382,382,388,388
599,571,410,410,410,416,416
599,1079,383,383,383,395,395
599,506,390,390,390,398,398
599,651,385,385,385,397,397
599,97,409,409,409,415,415
599,662,399,399,399,407,407
599,744,303,303,303,335,335
599,1208,368,368,368,380,380
599,774,419,419,419,427,427
599,699,321,321,321,351,351
599,1288,401,401,401,415,411
599,144,402,402,402,416,412
599,477,395,395,395,403,403
599,1272,321,321,321,351,351
599,382,404,404,404,410,410
599,762,405,405,405,413,413
599,1473,409,409,409,417,417
599,629,422,422,422,422,422
599,1278,406,406,406,414,414
599,187,402,402,402,412,412
599,703,399,399,399,407,407
599,485,411,411,411,417,417
599,1193,321,321,321,351,351
599,707,321,321,321,351,351
599,236,397,397,397,399,399
599,416,404,404,404,410,410
599,287,403,403,403,415,415
599,1465,384,384,384,396,396
599,370,413,413,415,413,413
599,963,303,303,303,335,335
599,738,397,397,397,405,405
599,80,430,430,436,434,432
599,266,399,399,399,407,407
599,67,426,428,436,426,426
599,115,419,419,419,425,425
599,1111,321,321,321,351,351
599,131,357,357,357,371,371
599,746,398,398,398,410,410
599,228,425,427,439,425,425
599,550,369,369,369,379,379
599,561,354,354,354,380,380
599,1484,362,362,362,380,380
599,660,424,424,424,424,424
599,1218,382,382,382,388,388
599,1276,303,303,303,335,335
599,1309,397,397,397,407,403
599,163,386,386,386,396,396
599,1350,303,303,303,335,335
599,937,321,321,321,351,351
599,402,405,405,405,411,411
599,956,289,289,289,297,297
599,1109,264,264,264,300,300
599,272,322,322,322,330,330
599,1420,243,243,243,255,255
599,1249,143,143,143,143,143
599,162,328,328,328,340,340
599,920,443,747,719,443,443
599,991,227,235,237,227,227
599,1492,354,354,354,382,382
599,1313,479,527,529,479,479
599,717,354,354,354,372,372
599,1066,374,374,374,386,386
599,169,252,252,252,296,296
599,1178,234,234,234,250,250
599,666,1082,1624,1618,1082,1082
599,1131,264,264,264,300,300
599,243,373,373,373,387,387
599,1227,381,381,385,399,399
599,630,403,403,403,407,407
599,742,370,372,376,370,370
599,1321,345,345,345,365,365
599,378,310,310,310,354,354
599,298,214,214,214,214,214
599,1148,355,355,355,363,367
599,170,406,412,410,406,406
599,137,366,370,370,366,386
599,827,443,747,719,443,443
599,1439,248,248,248,270,274
599,1270,374,374,376,374,374
599,1149,316,316,316,336,332
599,1002,385,385,385,393,393
599,941,366,366,366,386,386
599,1039,374,376,374,376,376
599,415,363,363,363,367,377
599,1269,305,305,307,331,337
599,497,335,335,335,347,347
599,1017,264,264,264,300,300
599,189,221,221,221,261,261
599,609,403,403,403,403,403
599,159,273,273,273,305,305
599,603,36,36,36,36,36
599,281,264,264,264,300,300
599,862,378,382,388,378,386
599,893,389,389,389,397,397
599,1161,264,264,264,300,300
599,112,353,359,367,353,365
599,874,199,203,205,199,199
599,256,325,325,325,349,349
599,72,353,353,353,371,371
599,1400,332,332,332,352,352
599,408,273,273,273,305,305
599,333,381,383,381,383,383
599,196,363,363,363,383,375
599,982,339,369,367,339,339
599,433,341,341,341,359,357
599,25,404,408,404,412,408
599,1166,264,264,264,300,300
599,138,398,400,398,400,400
599,508,62,62,62,68,68
599,1230,325,325,325,349,349
599,48,327,327,327,347,347
599,43,221,221,221,261,261
599,75,314,314,316,322,322
599,858,364,364,364,376,376
599,1319,267,267,267,287,287
599,240,322,322,322,334,334
599,282,264,264,264,300,300
599,626,367,367,367,375,375
599,1387,316,316,316,336,332
599,315,264,264,264,300,300
599,639,376,376,376,384,384
599,1426,338,340,338,344,344
599,1283,325,325,325,349,349
599,226,221,221,221,261,261
599,368,282,282,282,304,304
599,460,293,293,293,317,317
599,633,289,289,289,297,297
599,728,385,385,385,397,395
599,455,389,389,389,397,397
599,332,377,389,387,389,377
599,900,9,9,9,65,65
599,1048,149,149,149,153,153
599,1074,317,317,317,337,337
599,436,380,380,380,392,398
599,994,62,62,62,68,68
599,716,82,86,86,82,82
599,806,9,9,9,65,65
599,1499,264,264,264,300,300
599,317,284,284,284,300,300
599,1346,190,190,190,198,198
599,397,267,267,267,281,281
599,192,365,365,367,373,373
599,887,487,801,773,487,487
599,336,210,210,210,238,238
599,971,62,62,62,68,68
599,158,372,372,372,380,382
599,264,267,267,267,281,281
599,27,267,267,267,281,281
599,76,325,325,325,349,349
599,1225,389,389,389,401,397
599,681,200,204,204,200,200
599,576,9,9,9,65,65
599,635,62,62,62,68,68
599,1183,328,364,366,328,328
599,91,355,355,355,359,359
599,1497,376,376,376,384,384
599,916,354,370,366,354,354
599,278,373,379,379,373,373
599,117,383,387,393,383,383
599,793,408,410,408,410,410
599,709,62,62,62,68,68
599,1290,309,309,309,329,321
599,432,388,390,388,390,390
599,111,345,345,345,353,353
599,55,358,358,358,370,370
599,685,162,162,162,162,162
599,21,341,341,341,353,361
599,53,308,322,318,308,308
599,60,315,315,315,333,333
599,340,267,267,267,281,281
599,1258,190,190,190,198,198
599,257,264,264,264,300,300
599,119,245,245,245,249,249
599,693,263,263,263,291,291
599,1281,273,273,273,301,301
599,723,383,387,385,383,383
599,946,443,747,719,443,443
599,469,265,265,265,309,309
599,367,399,401,409,399,399
599,292,221,221,221,261,261
599,753,379,383,381,379,387
599,1061,271,271,275,279,287
599,924,62,62,62,68,68
599,173,220,220,220,244,244
599,613,360,360,360,376,376
599,1427,346,346,346,366,366
599,1464,325,325,325,349,349
599,1340,378,378,378,394,394
599,661,381,381,381,393,397
599,748,299,299,299,307,307
599,198,380,380,380,396,396
599,537,200,204,204,200,200
599,290,399,399,399,411,411
599,69,358,358,358,366,366
599,654,568,990,984,568,568
599,951,395,397,395,405,405
599,1375,304,304,304,320,320
599,453,317,317,317,333,333
599,610,396,396,396,404,404
599,1080,352,352,352,368,368
599,13,401,401,403,403,403
599,775,9,9,9,65,65
599,26,267,267,267,281,281
599,356,340,354,352,340,340
599,414,373,373,373,381,381
599,330,305,305,305,329,329
599,65,343,343,343,367,355
599,905,108,108,108,108,108
599,241,342,348,346,344,342
599,958,393,397,395,393,393
599,470,302,308,308,302,302
599,1209,256,256,262,256,256
599,592,369,375,373,369,369
599,68,264,264,264,304,304
599,1472,339,339,339,341,341
599,886,395,395,395,403,403
599,239,378,378,378,384,384
599,1358,264,264,264,300,300
599,1096,367,367,367,387,387
599,1383,264,264,264,300,300
599,527,62,62,62,68,68
599,94,267,267,267,281,281
599,271,321,321,321,333,333
599,493,382,382,382,390,390
599,268,282,282,282,282,282
599,186,333,333,333,347,347
599,735,443,747,719,443,443
599,341,264,264,264,300,300
599,442,288,294,294,288,288
599,36,385,387,385,395,395
599,1037,298,306,302,298,298
599,743,9,9,9,65,65
599,1022,203,203,203,227,227
599,232,290,294,294,290,290
599,664,350,350,350,370,370
599,342,264,264,264,300,300
599,1372,190,190,190,198,198
599,509,62,62,62,68,68
599,274,386,392,396,386,386
599,468,344,344,344,360,360
599,671,403,407,413,403,403
599,1224,589,647,645,589,589
599,1038,417,419,417,417,417
599,577,62,62,62,68,68
599,599,0,0,0,0,0
599,84,341,341,341,359,357
599,9,385,385,385,397,397
599,269,367,371,369,367,367
599,328,400,400,402,400,400
599,1001,202,202,206,222,222
599,990,350,360,362,350,350
599,679,36,36,36,36,36
599,1456,337,337,337,361,361
599,38,341,345,341,351,351
599,193,295,295,295,295,295
599,199,388,398,390,388,388
599,1246,264,264,264,300,300
603,1013,343,343,343,343,343
603,899,376,376,376,376,376
603,1361,441,441,441,441,441
603,643,433,433,433,433,433
603,942,401,401,401,401,401
603,78,431,431,431,431,431
603,327,440,440,440,440,440
603,54,416,416,416,416,416
603,1413,413,413,413,413,413
603,563,325,325,325,325,325
603,1202,343,343,343,343,343
603,62,439,439,439,439,439
603,686,436,436,436,436,436
603,904,428,428,428,428,428
603,1042,391,391,391,391,391
603,1345,306,306,306,306,306
603,855,376,376,376,376,376
603,1180,408,408,408,408,408
603,1207,437,437,437,437,437
603,535,430,430,430,430,430
603,943,325,325,325,325,325
603,286,419,419,419,419,419
603,149,428,428,428,428,428
603,939,415,415,415,415,415
603,1108,407,407,407,407,407
603,710,343,343,343,343,343
603,673,420,420,420,420,420
603,258,407,407,407,407,407
603,860,325,325,325,325,325
603,109,403,403,403,403,403
603,358,414,414,414,414,414
603,339,420,420,420,420,420
603,45,432,432,432,432,432
603,721,428,428,428,428,428
603,1056,425,425,425,425,425
603,1388,415,415,415,415,415
603,683,434,434,434,434,434
603,1145,407,407,407,407,407
603,1344,416,416,416,416,416
603,1181,306,306,306,306,306
603,391,413,413,413,413,413
603,1083,410,410,410,410,410
603,953,406,406,406,406,406
603,1068,343,343,343,343,343
603,882,325,325,325,325,325
603,15,433,433,433,433,433
603,1015,404,404,404,404,404
603,322,436,436,436,436,436
603,441,435,435,435,435,435
603,128,429,429,429,429,429
603,680,376,376,376,376,376
603,364,343,343,343,343,343
603,375,436,436,436,436,436
603,1043,306,306,306,306,306
603,1190,325,325,325,325,325
603,588,433,433,433,433,433
603,894,421,421,421,421,421
603,164,441,441,441,441,441
603,1059,403,403,403,403,403
603,554,423,423,423,423,423
603,730,412,412,412,412,412
603,344,343,343,343,343,343
603,568,423,423,423,423,423
603,1144,393,393,393,393,393
603,35,437,437,437,437,437
603,1357,390,390,390,390,390
603,145,434,434,434,434,434
603,1141,384,384,384,384,384
603,1430,404,404,404,404,404
603,932,432,432,432,432,432
603,179,406,406,406,406,406
603,617,395,395,395,395,395
603,98,376,376,376,376,376
603,1349,356,356,356,356,356
603,1138,428,428,428,428,428
603,28,376,376,376,376,376
603,889,376,376,376,376,376
603,1294,343,343,343,343,343
603,172,418,418,418,418,418
603,829,325,325,325,325,325
603,40,438,438,438,438,438
603,178,438,438,438,438,438
603,81,383,383,383,383,383
603,225,402,402,402,402,402
603,837,441,441,441,441,441
603,153,416,416,416,416,416
603,279,379,379,379,379,379
603,11,426,426,426,426,426
603,517,428,428,428,428,428
603,302,402,402,402,402,402
603,1165,434,434,434,434,434
603,1248,325,325,325,325,325
603,1146,306,306,306,306,306
603,722,434,434,434,434,434
603,880,325,325,325,325,325
603,682,426,426,426,426,426
603,260,439,439,439,439,439
603,1389,412,412,412,412,412
603,61,406,406,406,406,406
603,587,430,430,430,430,430
603,51,396,396,396,396,396
603,961,428,428,428,428,428
603,294,430,430,430,430,430
603,1113,343,343,343,343,343
603,348,431,431,431,431,431
603,842,425,425,425,425,425
603,371,433,433,433,433,433
603,1363,416,416,416,416,416
603,1123,306,306,306,306,306
603,579,432,432,432,432,432
603,37,410,410,410,410,410
603,1327,406,406,406,406,406
603,745,343,343,343,343,343
603,181,417,417,417,417,417
603,227,418,418,418,418,418
603,429,358,358,358,358,358
603,464,410,410,410,410,410
603,1139,408,408,408,408,408
603,165,411,411,411,411,411
603,1331,421,421,421,421,421
603,1370,325,325,325,325,325
603,815,376,376,376,376,376
603,1086,418,418,418,418,418
603,1237,404,404,404,404,404
603,571,432,432,432,432,432
603,1079,405,405,405,405,405
603,506,412,412,412,412,412
603,651,407,407,407,407,407
603,97,431,431,431,431,431
603,662,421,421,421,421,421
603,744,325,325,325,325,325
603,1208,390,390,390,390,390
603,774,441,441,441,441,441
603,699,343,343,343,343,343
603,1288,423,423,423,423,423
603,144,424,424,424,424,424
603,477,417,417,417,417,417
603,1272,343,343,343,343,343
603,382,426,426,426,426,426
603,762,427,427,427,427,427
603,1473,431,431,431,431,431
603,629,438,438,438,438,438
603,1278,428,428,428,428,428
603,187,424,424,424,424,424
603,703,421,421,421,421,421
603,485,433,433,433,433,433
603,1193,343,343,343,343,343
603,707,343,343,343,343,343
603,236,413,413,413,413,413
603,416,426,426,426,426,426
603,287,425,425,425,425,425
603,1465,406,406,406,406,406
603,370,429,429,429,429,429
603,963,325,325,325,325,325
603,738,419,419,419,419,419
603,80,448,448,448,448,448
603,266,421,421,421,421,421
603,67,444,444,444,444,444
603,115,441,441,441,441,441
603,1111,343,343,343,343,343
603,131,379,379,379,379,379
603,746,420,420,420,420,420
603,228,443,443,443,443,443
603,550,391,391,391,391,391
603,561,376,376,376,376,376
603,1484,384,384,384,384,384
603,660,440,440,440,440,440
603,1218,404,404,404,404,404
603,1276,325,325,325,325,325
603,1309,419,419,419,419,419
603,163,408,408,408,408,408
603,1350,325,325,325,325,325
603,937,343,343,343,343,343
603,402,427,427,427,427,427
603,956,311,311,311,311,311
