g1.gid,g2.gid,ged,hungarian,vj,beam5,beam10
55,1224,735,835,855,735,735
55,1038,519,597,603,519,521
55,577,412,412,412,548,548
55,599,358,358,358,480,480
55,84,89,105,101,89,89
55,9,61,85,83,61,65
55,269,59,93,99,59,59
55,328,38,90,92,38,50
55,1001,266,288,286,266,270
55,990,78,128,130,78,78
55,679,380,380,380,516,516
55,1456,65,101,105,65,65
55,38,53,117,119,53,53
55,193,107,133,147,107,107
55,199,106,146,164,106,110
55,1246,148,148,148,230,230
685,956,485,485,485,487,487
685,1109,426,426,426,592,592
685,272,510,584,558,510,510
685,1420,415,417,415,519,519
685,1249,295,295,303,359,359
685,162,516,568,576,516,516
685,920,277,383,389,277,277
685,991,157,157,161,655,655
685,1492,524,592,594,524,524
685,1313,411,553,531,413,411
685,717,516,590,592,516,516
685,1066,536,598,606,536,556
685,169,414,578,568,414,414
685,1178,396,412,412,396,396
685,666,964,1456,1484,964,964
685,1131,426,426,426,592,592
685,243,535,599,601,535,535
685,1227,461,537,521,461,461
685,630,557,603,611,557,557
685,742,500,538,564,500,500
685,1321,519,597,585,519,525
685,378,392,522,524,398,392
685,298,432,492,520,432,442
685,1148,509,579,581,509,509
685,170,478,532,580,494,478
685,137,528,590,610,532,528
685,827,277,383,389,277,277
685,1439,410,524,510,410,410
685,1270,428,516,518,428,428
685,1149,494,570,582,494,494
685,1002,547,613,607,547,547
685,941,334,464,444,334,358
685,1039,530,614,604,530,530
685,415,507,559,561,507,515
685,1269,315,369,383,315,315
685,497,497,589,577,497,497
685,1017,426,426,426,592,592
685,189,383,383,383,561,561
685,609,557,603,599,557,557
685,159,461,587,521,461,461
685,603,140,140,140,416,416
685,281,426,426,426,592,592
685,862,542,580,590,546,542
685,893,565,605,609,565,565
685,1161,426,426,426,592,592
685,112,505,565,565,513,505
685,874,103,107,109,103,103
685,256,487,585,595,487,487
685,72,515,605,599,515,515
685,1400,502,558,596,502,502
685,408,461,587,521,461,461
685,333,537,583,593,541,537
685,196,549,579,595,549,549
685,982,455,531,539,455,455
685,433,517,583,589,517,517
685,25,562,600,602,562,562
685,1166,426,426,426,592,592
685,138,554,602,600,554,554
685,508,156,156,156,384,384
685,1230,487,583,575,487,487
685,48,513,579,595,513,513
685,43,383,383,383,561,561
685,75,398,528,518,418,398
685,858,526,600,594,526,536
685,1319,431,471,469,465,431
685,240,530,582,598,530,530
685,282,426,426,426,592,592
685,626,531,595,599,531,531
685,1387,494,570,582,494,494
685,315,426,426,426,592,592
685,639,538,606,592,538,538
685,1426,494,594,588,494,494
685,1283,487,583,583,487,487
685,226,383,383,383,561,561
685,368,478,520,588,478,478
685,460,455,559,571,467,455
685,633,451,485,485,451,487
685,728,551,597,599,551,551
685,455,563,611,607,563,563
685,332,519,557,555,519,519
685,900,171,171,171,433,433
685,1048,307,307,309,353,353
685,1074,481,591,561,481,481
685,436,546,600,602,546,548
685,994,156,156,156,384,384
685,716,110,110,114,766,766
685,806,171,171,171,433,433
685,1499,426,426,426,592,592
685,317,468,570,594,468,468
685,1346,252,274,252,298,298
685,397,255,255,255,255,255
685,192,495,535,549,495,495
685,887,403,441,403,535,535
685,336,372,390,390,372,372
685,971,156,156,156,384,384
685,158,534,592,588,534,534
685,264,255,255,255,255,255
685,27,255,255,255,255,255
685,76,487,569,587,487,487
685,1225,551,599,609,567,551
685,681,324,326,324,346,346
685,576,171,171,171,433,433
685,635,156,156,156,384,384
685,1183,406,558,534,408,406
685,91,509,581,587,509,509
685,1497,552,590,610,552,552
685,916,506,548,566,506,506
685,278,469,529,547,469,469
685,117,547,599,595,547,547
685,793,564,608,604,564,564
685,709,156,156,156,384,384
685,1290,487,587,569,487,487
685,432,548,594,596,548,548
685,111,531,589,597,531,531
685,55,526,598,596,526,526
685,685,0,0,0,0,0
685,21,503,601,593,503,503
685,53,432,528,540,432,432
685,60,433,529,547,433,433
685,340,255,255,255,255,255
685,1258,252,274,252,298,298
685,257,426,426,426,592,592
685,119,399,413,413,513,399
685,693,465,501,465,491,491
685,1281,489,569,577,507,489
685,723,541,595,603,541,541
685,946,277,383,351,277,277
685,469,427,579,535,427,427
685,367,553,607,601,553,557
685,292,383,383,383,561,561
685,753,537,597,599,537,549
685,1061,397,517,499,397,397
685,924,156,156,156,384,384
685,173,382,398,398,382,382
685,613,528,586,598,528,530
685,1427,514,588,590,514,520
685,1464,487,597,591,487,487
685,1340,540,606,612,540,540
685,661,543,603,601,543,543
685,748,461,547,575,461,461
685,198,544,604,608,544,544
685,537,324,326,324,346,346
685,290,561,609,605,561,569
685,69,526,594,594,526,526
685,654,452,828,832,452,452
685,951,555,607,605,555,559
685,1375,458,554,538,458,458
685,453,491,575,595,491,491
685,610,568,612,612,576,568
685,1080,530,596,592,530,530
685,13,559,591,595,559,559
685,775,171,171,171,433,433
685,26,255,255,255,255,255
685,356,430,500,532,448,430
685,414,535,587,601,535,535
685,330,491,575,571,493,491
685,65,505,597,591,505,505
685,905,54,54,78,84,84
685,241,382,520,524,382,382
685,958,551,597,599,559,551
685,470,250,250,250,1036,350
685,1209,286,416,396,286,286
685,592,489,547,539,489,489
685,68,426,532,566,426,426
685,1472,485,545,557,493,485
685,886,565,597,589,569,565
685,239,466,514,562,466,466
685,1358,426,426,426,592,592
685,1096,529,599,605,529,529
685,1383,426,426,426,592,592
685,527,156,156,156,384,384
685,94,255,255,255,255,255
685,271,489,583,597,495,489
685,493,544,598,604,544,544
685,268,372,536,510,372,372
685,186,513,597,607,513,513
685,735,277,383,389,277,277
685,341,426,426,426,592,592
685,442,234,234,234,1050,1050
685,36,541,599,603,541,541
685,1037,262,392,398,262,262
685,743,171,171,171,433,433
685,1022,447,447,447,523,523
685,232,480,586,578,480,480
685,664,512,574,596,512,512
685,342,426,426,426,592,592
685,1372,252,276,252,298,298
685,509,156,156,156,384,384
685,274,544,602,592,544,544
685,468,524,580,584,524,524
685,671,563,607,593,567,563
685,1224,523,619,619,523,523
685,1038,315,407,385,315,315
685,577,156,156,156,384,384
685,599,162,162,162,786,786
685,84,517,583,589,517,517
685,9,555,601,603,555,555
685,269,525,593,593,525,525
685,328,554,588,600,554,554
685,1001,372,398,372,390,390
685,990,502,560,566,502,502
685,679,140,140,140,416,416
685,1456,499,591,575,499,499
685,38,495,573,577,495,495
685,193,457,495,577,457,457
685,199,476,512,522,476,476
685,1246,426,426,426,592,592
21,956,80,80,80,214,214
21,1109,113,113,113,271,271
21,272,105,131,133,107,105
21,1420,98,98,106,262,260
21,1249,292,292,302,386,386
21,162,73,81,87,171,73
21,920,854,854,862,940,940
21,991,600,660,680,600,600
21,1492,63,89,89,103,63
21,1313,554,674,686,556,554
21,717,43,43,43,151,83
21,1066,45,45,53,63,63
21,169,119,169,175,253,119
21,1178,141,141,141,281,257
21,666,1445,1581,1585,1455,1445
21,1131,113,113,113,271,271
21,243,66,66,68,70,70
21,1227,144,192,188,154,144
21,630,54,94,102,110,54
21,742,105,151,141,105,105
21,1321,88,100,102,88,88
21,378,199,205,199,207,205
21,298,217,237,219,217,217
21,1148,80,102,102,100,80
21,170,171,171,171,175,175
21,137,55,59,57,55,85
21,827,854,854,862,940,940
21,1439,163,247,213,163,181
21,1270,161,185,193,161,161
21,1149,85,85,85,103,103
21,1002,60,72,74,74,60
21,941,351,435,437,351,351
21,1039,51,51,51,135,135
21,415,132,140,140,138,132
21,1269,380,480,468,500,380
21,497,52,56,52,138,138
21,1017,113,113,113,271,271
21,189,142,142,142,314,314
21,609,94,98,94,94,94
21,159,100,100,106,232,108
21,603,363,363,363,557,557
21,281,113,113,113,271,271
21,862,59,87,113,77,59
21,893,96,102,104,116,96
21,1161,113,113,113,271,271
21,112,122,122,136,126,134
21,874,586,640,636,586,586
21,256,42,42,58,146,146
21,72,42,42,42,150,150
21,1400,51,51,51,73,73
21,408,100,100,106,232,108
21,333,84,84,110,104,86
21,196,60,74,72,76,60
21,982,110,110,116,110,118
21,433,42,42,42,120,72
21,25,83,99,95,93,83
21,1166,113,113,113,271,271
21,138,85,109,105,85,85
21,508,395,395,395,589,589
21,1230,36,36,36,66,66
21,48,90,116,126,178,90
21,43,142,142,142,314,314
21,75,157,199,203,157,157
21,858,79,99,109,79,83
21,1319,94,106,94,236,236
21,240,87,93,87,93,93
21,282,113,113,113,271,271
21,626,60,66,60,76,74
21,1387,85,85,85,103,103
21,315,113,113,113,271,271
21,639,83,99,95,83,85
21,1426,81,99,101,97,81
21,1283,58,58,58,180,180
21,226,142,142,142,314,314
21,368,113,137,147,223,113
21,460,80,80,96,90,132
21,633,80,80,80,214,226
21,728,76,86,104,76,78
21,455,76,102,106,76,76
21,332,132,132,136,156,148
21,900,332,332,332,526,526
21,1048,254,270,278,388,254
21,1074,116,116,118,188,188
21,436,45,93,95,45,45
21,994,395,395,395,589,589
21,716,445,449,445,503,503
21,806,332,332,332,526,526
21,1499,113,113,113,271,271
21,317,99,113,99,111,111
21,1346,293,347,369,293,293
21,397,608,608,608,802,802
21,192,140,140,142,140,140
21,887,838,928,938,838,838
21,336,155,155,155,295,295
21,971,395,395,395,589,589
21,158,55,97,91,85,55
21,264,608,608,608,802,802
21,27,608,608,608,802,802
21,76,54,54,58,180,180
21,1225,84,100,96,84,84
21,681,231,277,275,365,231
21,576,332,332,332,526,526
21,635,395,395,395,589,589
21,1183,269,269,273,273,273
21,91,26,38,26,96,96
21,1497,69,91,79,69,69
21,916,113,113,141,127,135
21,278,122,130,122,144,140
21,117,96,114,106,96,96
21,793,85,99,107,87,85
21,709,395,395,395,589,589
21,1290,106,106,112,108,112
21,432,67,113,111,67,67
21,111,70,70,80,122,106
21,55,85,105,109,85,107
21,685,533,601,593,533,533
21,21,0,0,0,0,0
21,53,121,121,121,167,125
21,60,82,82,82,140,140
21,340,608,608,608,802,802
21,1258,293,347,369,293,293
21,257,113,113,113,271,271
21,119,124,124,124,248,248
21,693,100,100,110,232,232
21,1281,110,110,114,222,222
21,723,58,58,64,58,58
21,946,854,854,872,940,940
21,469,164,164,172,240,240
21,367,84,84,88,90,90
21,292,142,142,142,314,314
21,753,98,100,104,100,98
21,1061,170,256,226,170,208
21,924,395,395,395,589,589
21,173,153,153,153,285,285
21,613,65,73,65,89,93
21,1427,89,115,115,91,89
21,1464,54,54,58,180,180
21,1340,85,107,111,127,85
21,661,70,96,96,106,70
21,748,66,82,82,154,66
21,198,55,55,59,77,61
21,537,231,277,275,365,231
21,290,58,106,100,94,58
21,69,87,103,111,87,111
21,654,959,1011,1025,959,959
21,951,74,96,88,90,74
21,1375,113,131,125,147,113
21,453,58,58,58,138,138
21,610,85,107,107,85,85
21,1080,51,99,91,51,51
21,13,62,106,102,62,62
21,775,332,332,332,526,526
21,26,608,608,608,802,802
21,356,125,125,139,145,137
21,414,54,70,70,54,54
21,330,84,128,114,84,84
21,65,84,84,92,90,90
21,905,559,561,559,613,613
21,241,267,345,337,267,267
21,958,98,102,104,98,98
21,470,675,675,683,807,807
21,1209,293,317,321,293,293
21,592,146,164,164,148,146
21,68,157,157,157,241,241
21,1472,110,124,128,110,110
21,886,90,104,98,90,100
21,239,129,139,129,215,215
21,1358,113,113,113,271,271
21,1096,46,108,108,82,46
21,1383,113,113,113,271,271
21,527,395,395,395,589,589
21,94,608,608,608,802,802
21,271,74,74,80,128,128
21,493,91,101,91,103,103
21,268,163,227,227,163,163
21,186,80,84,92,80,80
21,735,854,854,862,940,940
21,341,113,113,113,271,271
21,442,645,645,645,793,793
21,36,54,54,58,64,60
21,1037,325,387,393,325,325
21,743,332,332,332,526,526
21,1022,168,178,168,304,304
21,232,81,85,81,123,123
21,664,39,39,49,73,73
21,342,113,113,113,271,271
21,1372,293,363,381,293,293
21,509,395,395,395,589,589
21,274,81,93,95,81,89
21,468,33,33,33,161,111
21,671,90,96,94,90,90
21,1224,722,838,836,722,722
21,1038,488,610,616,542,488
21,577,395,395,395,589,589
21,599,341,341,341,521,521
21,84,42,42,42,120,72
21,9,84,90,90,84,84
21,269,96,96,104,124,124
21,328,77,99,97,77,77
21,1001,247,303,327,285,247
21,990,125,145,145,135,125
21,679,363,363,363,557,557
21,1456,24,24,24,110,76
21,38,106,124,106,110,110
21,193,58,58,66,146,146
21,199,159,175,165,159,159
21,1246,113,113,113,271,271
53,956,139,139,141,159,159
53,1109,168,168,170,186,186
53,272,140,168,172,140,140
53,1420,165,165,165,197,197
53,1249,289,311,321,289,289
53,162,154,160,176,154,164
53,920,799,803,799,839,839
53,991,599,649,655,599,599
53,1492,122,158,158,122,122
53,1313,485,675,643,485,485
53,717,122,138,138,122,122
53,1066,126,154,150,126,126
53,169,146,212,212,146,146
53,1178,164,164,168,194,194
53,666,1384,1556,1582,1384,1384
53,1131,168,168,170,186,186
53,243,137,169,157,137,141
53,1227,117,203,193,117,135
53,630,151,181,171,151,151
53,742,108,168,174,132,108
53,1321,135,147,147,135,135
53,378,148,172,152,148,174
53,298,206,206,234,252,252
53,1148,97,143,143,97,97
53,170,152,212,212,152,152
53,137,136,154,162,136,140
53,827,799,803,799,839,839
53,1439,160,160,178,220,220
53,1270,116,182,202,116,140
53,1149,130,132,130,146,146
53,1002,133,177,165,133,133
53,941,314,430,432,314,314
53,1039,134,140,136,134,140
53,415,95,165,167,95,113
53,1269,305,439,425,305,305
53,497,83,91,91,83,215
53,1017,168,168,170,186,186
53,189,189,189,195,229,229
53,609,135,179,181,135,135
53,159,103,123,123,103,193
53,603,344,346,344,472,472
53,281,168,168,170,186,186
53,862,116,188,182,138,116
53,893,155,193,185,155,173
53,1161,168,168,170,186,186
53,112,97,177,181,97,97
53,874,599,601,599,603,603
53,256,79,91,85,79,79
53,72,123,137,137,129,123
53,1400,114,134,132,114,114
53,408,103,123,123,103,193
53,333,121,175,163,121,121
53,196,151,151,159,161,163
53,982,99,129,121,177,99
53,433,117,127,119,169,117
53,25,140,186,180,142,140
53,1166,168,168,170,186,186
53,138,136,184,190,136,138
53,508,366,366,366,504,504
53,1230,117,117,125,173,141
53,48,141,163,165,143,141
53,43,189,189,195,229,229
53,75,108,108,112,156,156
53,858,116,188,182,144,116
53,1319,129,133,129,151,275
53,240,112,116,112,250,122
53,282,168,168,170,186,186
53,626,139,139,149,147,141
53,1387,130,132,130,146,146
53,315,168,168,170,186,186
53,639,130,182,186,130,136
53,1426,152,172,168,152,152
53,1283,79,91,85,79,79
53,226,189,189,195,229,229
53,368,128,128,134,144,144
53,460,89,89,97,199,217
53,633,139,139,141,291,159
53,728,125,191,183,125,125
53,455,145,189,197,145,145
53,332,107,169,147,107,129
53,900,325,325,325,441,441
53,1048,281,289,311,281,281
53,1074,141,175,181,141,141
53,436,148,186,172,148,160
53,994,366,366,366,504,504
53,716,416,416,416,580,456
53,806,325,325,325,441,441
53,1499,168,168,170,186,186
53,317,114,128,142,114,214
53,1346,314,340,358,314,314
53,397,537,537,537,717,717
53,192,99,167,167,99,99
53,887,837,893,893,943,837
53,336,154,164,154,194,194
53,971,366,366,366,504,504
53,158,120,180,182,120,120
53,264,537,537,537,717,717
53,27,537,537,537,717,717
53,76,79,91,85,79,79
53,1225,147,183,187,147,153
53,681,262,274,262,264,264
53,576,325,325,325,441,441
53,635,366,366,366,504,504
53,1183,192,206,192,272,272
53,91,115,117,115,165,165
53,1497,158,190,192,158,168
53,916,110,158,178,110,110
53,278,89,159,179,89,89
53,117,125,181,175,125,125
53,793,142,184,180,142,142
53,709,366,366,366,504,504
53,1290,155,169,169,155,155
53,432,118,182,182,118,122
53,111,151,161,151,153,153
53,55,140,184,184,140,140
53,685,528,528,540,566,566
53,21,99,121,121,193,99
53,53,0,0,66,0,0
53,60,55,83,81,55,55
53,340,537,537,537,717,717
53,1258,314,340,358,314,314
53,257,168,168,170,186,186
53,119,163,163,165,187,325
53,693,141,141,151,309,309
53,1281,153,153,157,157,157
53,723,127,159,149,157,127
53,946,799,799,817,839,839
53,469,139,215,211,139,139
53,367,125,177,179,125,125
53,292,189,189,195,229,229
53,753,119,181,169,119,119
53,1061,201,201,201,235,249
53,924,366,366,366,504,504
53,173,144,156,144,184,184
53,613,118,138,146,118,118
53,1427,110,144,158,110,122
53,1464,79,91,85,79,79
53,1340,176,196,188,176,176
53,661,147,185,189,147,147
53,748,81,83,81,83,83
53,198,140,174,140,150,150
53,537,262,274,262,264,264
53,290,149,187,195,151,149
53,69,114,152,176,126,114
53,654,972,976,976,972,972
53,951,133,187,185,133,145
53,1375,152,152,152,168,168
53,453,87,99,93,87,87
53,610,146,196,182,146,146
53,1080,142,166,166,142,142
53,13,131,189,185,131,135
53,775,325,325,325,441,441
53,26,537,537,537,717,717
53,356,102,140,146,102,102
53,414,117,167,145,117,117
53,330,143,143,149,159,153
53,65,99,159,161,99,99
53,905,506,508,506,512,512
53,241,206,318,322,232,206
53,958,137,171,187,137,137
53,470,616,616,634,720,720
53,1209,248,312,304,248,248
53,592,107,185,187,107,107
53,68,100,106,100,134,140
53,1472,103,165,165,103,113
53,886,151,185,179,151,151
53,239,102,140,144,102,102
53,1358,168,168,170,186,186
53,1096,133,167,171,133,133
53,1383,168,168,170,186,186
53,527,366,366,366,504,504
53,94,537,537,537,717,717
53,271,129,129,139,177,163
53,493,136,186,180,136,136
53,268,126,210,210,126,126
53,186,151,157,159,209,151
53,735,799,803,799,839,839
53,341,168,168,170,186,186
53,442,594,598,594,728,728
53,36,133,165,149,171,133
53,1037,268,350,352,268,268
53,743,325,325,325,441,441
53,1022,221,221,229,237,237
53,232,106,106,120,136,136
53,664,138,150,160,144,138
53,342,168,168,170,186,186
53,1372,314,330,368,314,314
53,509,366,366,366,504,504
53,274,130,186,182,130,130
53,468,114,128,128,114,114
53,671,139,181,183,139,143
53,1224,647,825,849,697,647
53,1038,435,593,565,435,435
53,577,366,366,366,504,504
53,599,318,322,318,454,454
53,84,117,127,119,169,117
53,9,145,175,183,145,159
53,269,125,179,183,125,139
53,328,132,174,176,132,132
53,1001,272,282,272,328,328
53,990,116,162,160,116,118
53,679,344,346,344,472,472
53,1456,125,125,127,167,167
53,38,97,139,143,97,97
53,193,63,83,79,63,179
53,199,108,190,190,108,108
53,1246,168,168,170,186,186
60,956,128,132,128,152,152
60,1109,149,149,149,367,367
60,272,153,165,153,155,155
60,1420,142,142,144,188,188
60,1249,306,312,312,306,306
60,162,121,121,129,167,171
60,920,794,794,796,854,854
60,991,606,622,640,606,606
60,1492,131,133,135,131,153
60,1313,472,668,676,472,472
60,717,119,119,119,183,183
60,1066,127,127,135,153,153
60,169,187,221,221,187,187
60,1178,153,157,153,347,187
60,666,1385,1537,1573,1397,1385
60,1131,149,149,149,367,367
60,243,140,140,140,172,172
