g1.gid,g2.gid,ged,hungarian,vj,beam5
293,408,224,232,224,228
293,45,240,242,252,240
293,294,190,226,240,190
293,87,192,214,226,192
293,235,210,226,230,210
293,27,213,231,243,213
293,192,214,222,234,214
293,349,223,229,251,223
293,246,187,229,227,187
293,134,200,210,214,200
293,502,206,228,234,206
293,407,207,219,229,207
293,97,204,232,228,204
293,296,149,267,261,149
293,557,212,238,248,212
293,218,232,248,250,232
293,500,222,236,248,222
293,88,240,246,248,240
293,199,197,243,245,197
293,501,151,197,203,151
293,411,205,223,229,205
293,283,200,236,236,200
293,221,208,222,230,208
293,288,197,225,237,197
293,121,225,233,239,225
293,521,217,239,241,217
293,273,207,239,245,207
293,147,209,229,243,209
293,382,219,227,237,219
293,73,208,236,240,208
98,25,88,142,152,88
98,438,112,162,172,112
98,252,65,107,111,65
98,24,87,157,151,87
98,267,83,101,109,83
98,315,99,153,149,99
98,350,72,118,122,72
98,15,67,111,115,67
98,348,90,146,134,90
98,67,63,113,111,63
98,415,69,131,127,69
98,442,104,158,156,104
98,167,100,154,152,100
98,395,115,157,163,115
98,365,78,136,138,78
98,317,80,120,114,80
98,302,91,141,141,91
98,149,74,134,140,74
98,377,93,127,115,93
98,253,72,116,106,72
98,537,86,140,142,86
98,81,65,117,113,65
98,266,68,98,112,68
98,279,130,190,182,130
98,558,106,162,158,106
98,105,87,125,119,87
98,300,113,159,165,113
98,176,109,165,167,109
98,406,64,110,104,64
98,109,82,120,120,82
98,230,79,121,119,79
98,554,72,108,114,72
98,401,116,158,158,116
98,43,103,157,153,103
98,388,84,116,116,84
98,489,59,105,115,59
98,184,92,146,150,92
98,347,92,148,144,92
98,301,102,152,150,102
98,536,101,159,151,101
98,589,56,106,116,56
98,564,79,121,135,79
98,107,85,129,131,85
98,289,66,130,128,66
98,509,100,152,148,100
98,292,125,185,187,125
98,513,92,134,136,92
98,526,131,187,195,131
98,428,62,104,108,62
98,295,241,285,289,241
98,545,75,137,137,75
98,116,77,137,131,77
98,291,129,197,177,129
98,490,79,119,109,79
98,448,91,131,125,91
98,84,72,120,122,72
98,1,82,124,134,82
98,245,89,137,145,89
98,594,125,189,181,125
98,519,72,120,110,72
98,112,103,165,163,103
98,101,92,158,152,92
98,316,101,143,149,101
98,381,72,106,108,72
98,538,88,152,138,88
98,313,117,167,161,117
98,31,76,134,136,76
98,215,111,167,173,111
98,531,85,131,141,85
98,44,103,163,165,103
98,452,69,99,105,69
98,524,78,138,140,78
98,123,192,234,234,192
98,304,91,139,143,91
98,520,77,117,107,77
98,241,75,109,121,75
98,270,67,109,117,67
98,180,71,119,113,71
98,74,91,147,159,91
98,42,103,173,157,103
98,309,117,167,161,117
98,26,80,144,136,80
98,570,90,130,138,90
98,297,251,297,293,251
98,572,95,135,143,95
98,546,89,147,139,89
98,22,96,150,146,96
98,86,71,129,119,71
98,41,101,153,163,101
98,174,109,161,167,109
98,308,91,139,143,91
98,118,193,237,241,193
98,578,130,190,178,130
98,287,101,143,145,101
98,514,86,136,134,86
98,223,80,128,126,80
98,305,98,154,162,98
98,598,126,174,170,126
98,284,85,147,147,85
98,182,94,142,140,94
98,168,83,141,145,83
98,544,91,139,135,91
98,143,79,105,115,79
98,113,109,171,169,109
98,533,92,150,154,92
98,14,81,123,123,81
98,540,108,158,150,108
98,286,95,141,141,95
98,93,57,99,103,57
98,276,77,111,111,77
98,126,66,108,102,66
98,243,66,114,108,66
98,102,85,143,133,85
98,459,86,126,116,86
98,547,84,136,136,84
98,414,67,123,119,67
98,177,93,167,149,93
98,62,76,122,134,76
98,227,91,137,129,91
98,226,71,125,125,71
98,444,99,135,129,99
98,282,105,147,155,105
98,553,86,144,144,86
98,574,87,151,143,87
98,306,120,180,180,120
98,516,67,123,117,67
98,193,77,117,109,77
98,492,84,134,132,84
98,495,90,142,132,90
98,195,100,162,158,100
98,530,78,144,136,78
98,327,104,164,162,104
98,595,95,149,143,95
98,390,84,130,134,84
98,146,77,127,127,77
98,103,141,195,197,141
98,46,92,156,152,92
98,355,143,197,191,143
98,493,76,118,118,76
98,234,77,117,111,77
98,430,75,117,103,75
98,293,176,214,234,176
98,98,0,0,108,0
98,404,74,98,114,74
98,91,89,123,121,89
98,439,106,158,154,106
98,13,72,128,126,72
98,310,113,161,169,113
98,599,119,159,165,119
98,275,70,106,120,70
98,379,71,105,111,71
98,169,101,143,149,101
98,569,96,146,142,96
98,89,87,145,143,87
98,392,96,158,158,96
98,203,131,169,175,131
98,30,79,111,109,79
98,542,102,156,152,102
98,204,123,181,185,123
98,222,76,112,110,76
98,325,111,167,169,111
98,269,82,120,112,82
98,228,79,131,119,79
98,271,73,115,123,73
98,63,77,101,103,77
98,333,61,119,111,61
98,21,93,151,151,93
98,171,112,158,164,112
98,560,69,127,125,69
98,108,89,129,127,89
98,523,116,180,184,116
98,443,72,126,132,72
98,496,79,135,133,79
98,231,92,116,130,92
98,99,85,113,105,85
98,418,84,128,128,84
98,517,100,162,160,100
98,290,77,129,123,77
98,424,73,117,127,73
98,494,64,106,118,64
98,272,97,141,143,97
98,303,79,153,135,79
98,178,83,139,147,83
98,534,104,154,158,104
98,307,111,163,159,111
98,247,68,114,122,68
98,90,67,125,113,67
98,23,75,133,137,75
98,200,67,113,119,67
98,571,93,143,139,93
98,485,80,118,122,80
98,591,112,170,168,112
98,92,92,124,122,92
98,17,110,146,154,110
98,16,115,169,169,115
98,242,70,114,112,70
98,541,113,155,157,113
98,37,87,145,141,87
98,461,86,110,124,86
98,412,77,119,123,77
98,10,50,104,106,50
98,434,84,126,136,84
98,357,67,115,121,67
98,299,76,132,132,76
98,512,85,117,133,85
98,503,84,152,154,84
98,597,133,185,195,133
98,68,78,128,130,78
98,573,86,154,146,86
98,185,100,156,158,100
98,427,67,123,117,67
98,47,64,110,112,64
98,277,69,125,131,69
98,585,71,111,115,71
98,274,82,124,120,82
98,85,72,108,130,72
98,499,77,135,131,77
98,148,82,138,130,82
98,191,99,153,155,99
98,559,58,126,122,58
98,371,61,119,109,61
98,117,95,153,149,95
98,139,89,133,141,89
98,366,81,131,129,81
98,563,99,147,149,99
98,278,92,140,148,92
98,187,103,157,147,103
98,532,157,209,219,157
98,173,103,153,159,103
98,465,116,170,164,116
98,580,72,122,126,72
98,198,107,153,149,107
98,72,71,125,135,71
98,158,68,114,122,68
98,189,98,148,152,98
98,20,70,112,112,70
98,94,70,114,128,70
98,196,109,153,149,109
98,8,194,242,244,194
98,522,64,132,122,64
98,33,94,140,132,94
98,551,113,171,155,113
98,484,119,155,161,119
98,378,72,110,114,72
98,593,95,133,131,95
98,268,71,121,119,71
98,413,98,132,126,98
98,52,85,129,147,85
98,539,92,146,140,92
98,380,76,116,110,76
98,535,83,137,135,83
98,320,68,110,110,68
98,583,99,153,149,99
98,498,69,129,127,69
98,36,96,130,132,96
98,95,75,107,119,75
98,179,76,106,116,76
98,285,93,157,157,93
98,596,99,151,155,99
98,409,69,113,101,69
98,250,84,124,112,84
98,183,91,151,151,91
98,326,111,163,167,111
98,346,71,127,121,71
98,400,72,114,116,72
98,543,85,133,141,85
98,104,63,113,121,63
98,48,68,102,106,68
98,32,88,126,124,88
98,511,86,116,126,86
98,209,125,173,177,125
98,197,82,132,126,82
98,491,77,127,129,77
98,312,99,155,163,99
98,49,76,116,120,76
98,181,68,132,146,68
98,497,78,134,138,78
98,600,102,136,142,102
98,592,81,131,123,81
98,457,70,92,102,70
98,527,131,187,191,131
98,575,124,168,180,124
98,71,91,127,143,91
98,224,122,174,172,122
98,18,104,146,144,104
98,194,107,163,161,107
98,552,80,136,146,80
98,472,96,152,154,96
98,233,87,123,125,87
98,504,149,209,207,149
98,408,60,100,116,60
98,45,104,168,166,104
98,294,114,164,158,114
98,87,78,122,126,78
98,235,74,110,122,74
98,27,69,129,135,69
98,192,78,108,120,78
98,349,149,191,209,149
98,246,77,143,135,77
98,134,78,110,104,78
98,502,74,122,126,74
98,407,63,109,119,63
98,97,80,116,118,80
98,296,243,291,289,243
98,557,114,174,164,114
98,218,94,156,156,94
98,500,104,160,154,104
98,88,106,134,146,106
98,199,135,191,193,135
98,501,125,167,159,125
98,411,77,117,117,77
98,283,96,152,160,96
98,221,82,110,102,82
98,288,87,135,133,87
98,121,87,139,135,87
98,521,67,131,123,67
98,273,87,137,141,87
98,147,85,133,139,85
98,382,109,155,163,109
98,73,84,140,142,84
404,25,88,138,138,88
404,438,118,150,160,118
404,252,65,103,111,65
404,24,95,135,137,95
404,267,87,99,105,87
404,315,97,147,137,97
404,350,86,112,122,86
404,15,63,109,109,63
404,348,94,146,138,94
404,67,69,97,95,69
404,415,71,109,119,71
404,442,100,140,150,100
404,167,102,148,150,102
404,395,103,163,155,103
404,365,80,128,124,80
404,317,80,104,116,80
404,302,91,131,127,91
404,149,82,136,130,82
404,377,81,121,117,81
404,253,74,118,112,74
404,537,88,142,142,88
404,81,67,113,107,67
404,266,70,94,104,70
404,279,136,168,184,136
404,558,112,160,156,112
404,105,83,109,115,83
404,300,111,155,145,111
404,176,109,155,149,109
404,406,72,104,90,72
404,109,84,110,108,84
404,230,81,101,107,81
404,554,88,112,106,88
404,401,112,148,152,112
404,43,89,149,157,89
404,388,80,102,106,80
404,489,63,103,103,63
404,184,90,132,136,90
404,347,96,140,136,96
404,301,96,146,146,96
404,536,103,149,149,103
404,589,78,100,110,78
404,564,87,121,131,87
404,107,89,127,135,89
404,289,72,126,134,72
404,509,94,142,134,94
404,292,127,177,169,127
404,513,88,136,136,88
404,526,129,183,187,129
404,428,72,100,98,72
404,295,239,273,273,239
404,545,73,131,127,73
404,116,75,133,131,75
404,291,131,177,179,131
404,490,67,109,107,67
404,448,83,121,119,83
404,84,68,120,108,68
404,1,96,128,132,96
404,245,83,137,137,83
404,594,119,175,179,119
404,519,84,106,118,84
404,112,107,165,155,107
404,101,92,140,142,92
404,316,101,145,143,101
404,381,58,84,98,58
404,538,90,140,140,90
404,313,111,165,155,111
404,31,84,120,128,84
404,215,123,157,169,123
404,531,81,129,131,81
404,44,97,155,149,97
404,452,59,103,103,59
404,524,78,130,134,78
404,123,186,228,230,186
404,304,89,139,131,89
404,520,97,113,119,97
404,241,71,109,113,71
404,270,71,99,95,71
404,180,69,103,115,69
404,74,103,149,147,103
404,42,91,157,159,91
404,309,109,155,161,109
404,26,74,136,132,74
404,570,86,136,136,86
404,297,243,279,287,243
404,572,91,127,137,91
404,546,95,137,143,95
404,22,82,142,146,82
404,86,65,115,121,65
404,41,103,155,159,103
404,174,111,157,161,111
404,308,89,139,131,89
404,118,185,231,233,185
404,578,132,174,176,132
404,287,85,135,135,85
404,514,86,122,132,86
404,223,74,126,128,74
404,305,98,150,146,98
404,598,108,168,170,108
404,284,95,135,135,95
404,182,96,132,138,96
404,168,89,131,137,89
404,544,79,131,137,79
404,143,85,119,101,85
404,113,119,163,169,119
404,533,88,146,146,88
404,14,69,115,133,69
404,540,102,158,148,102
404,286,87,133,133,87
404,93,67,95,101,67
404,276,71,107,101,71
404,126,60,98,98,60
404,243,68,104,106,68
404,102,95,133,143,95
404,459,88,112,122,88
404,547,78,134,134,78
404,414,77,127,117,77
404,177,99,149,151,99
404,62,76,120,122,76
404,227,81,123,127,81
404,226,75,111,119,75
404,444,97,129,125,97
404,282,101,151,151,101
404,553,90,144,140,90
404,574,93,135,141,93
404,306,118,164,174,118
404,516,83,119,127,83
404,193,75,105,95,75
404,492,96,132,126,96
404,495,74,136,126,74
404,195,88,154,152,88
404,530,84,140,134,84
404,327,104,156,154,104
404,595,103,151,149,103
404,390,84,132,130,84
404,146,89,139,129,89
404,103,141,189,193,141
404,46,102,148,138,102
404,355,153,197,193,153
404,493,72,106,116,72
404,234,83,117,117,83
404,430,71,107,107,71
404,293,180,218,220,180
404,98,86,98,114,86
404,404,0,0,100,0
404,91,79,129,131,79
404,439,108,156,156,108
404,13,82,128,124,82
404,310,115,165,157,115
404,599,115,155,149,115
404,275,66,104,110,66
404,379,73,95,103,73
404,169,97,153,151,97
404,569,92,142,144,92
404,89,93,135,137,93
404,392,106,132,150,106
404,203,121,165,169,121
404,30,71,109,101,71
404,542,102,152,154,102
404,204,125,173,169,125
404,222,64,110,108,64
404,325,107,167,161,107
404,269,92,110,104,92
404,228,89,97,119,89
404,271,75,99,117,75
404,63,61,97,97,61
404,333,61,103,109,61
404,21,87,143,137,87
404,171,98,164,162,98
404,560,67,119,117,67
404,108,117,125,125,117
404,523,118,166,174,118
404,443,92,124,126,92
404,496,87,129,123,87
404,231,84,104,106,84
404,99,81,101,99,81
404,418,66,124,130,66
404,517,104,156,154,104
404,290,83,123,123,83
404,424,63,121,123,63
404,494,80,104,102,80
404,272,91,141,143,91
404,303,93,137,131,93
404,178,99,137,141,99
404,534,98,146,154,98
404,307,113,159,155,113
404,247,68,110,110,68
404,90,81,125,111,81
404,23,83,127,129,83
404,200,79,103,115,79
404,571,93,141,143,93
404,485,86,124,124,86
404,591,116,162,164,116
404,92,78,122,118,78
404,17,106,136,144,106
404,16,123,163,171,123
404,242,68,98,102,68
404,541,101,131,145,101
404,37,95,133,131,95
404,461,74,112,124,74
404,412,73,113,115,73
404,10,62,100,96,62
404,434,76,120,120,76
404,357,77,111,103,77
404,299,86,126,128,86
404,512,79,95,107,79
404,503,94,142,142,94
404,597,131,183,175,131
404,68,70,122,124,70
404,573,92,140,144,92
404,185,96,148,150,96
404,427,65,119,109,65
404,47,66,98,96,66
404,277,79,121,117,79
404,585,59,117,109,59
404,274,72,126,124,72
404,85,66,104,112,66
404,499,77,129,125,77
404,148,86,138,134,86
404,191,99,161,157,99
404,559,74,120,120,74
404,371,79,99,99,79
404,117,105,155,147,105
404,139,93,127,125,93
404,366,81,131,127,81
404,563,91,143,141,91
404,278,86,134,140,86
404,187,101,145,157,101
404,532,161,201,199,161
404,173,95,147,155,95
404,465,114,164,166,114
404,580,72,118,120,72
404,198,117,147,143,117
404,72,79,127,125,79
404,158,86,118,118,86
404,189,104,136,150,104
404,20,86,116,112,86
404,94,60,114,114,60
404,196,103,151,149,103
404,8,188,226,238,188
404,522,88,116,134,88
404,33,82,134,126,82
404,551,121,169,159,121
404,484,115,153,149,115
404,378,76,98,106,76
404,593,95,129,129,95
404,268,85,105,111,85
404,413,106,128,132,106
404,52,87,127,133,87
404,539,90,144,146,90
404,380,62,110,108,62
404,535,77,129,129,77
404,320,72,110,102,72
404,583,103,155,151,103
404,498,73,125,125,73
404,36,78,128,124,78
404,95,63,105,113,63
404,179,78,112,110,78
404,285,95,145,151,95
404,596,87,151,147,87
404,409,71,107,99,71
404,250,86,100,120,86
404,183,99,129,137,99
404,326,105,153,151,105
404,346,81,117,111,81
404,400,66,110,118,66
404,543,75,133,119,75
404,104,85,105,103,85
404,48,58,94,104,58
404,32,80,128,132,80
404,511,80,94,118,80
404,209,133,177,173,133
404,197,90,124,134,90
404,491,73,121,121,73
404,312,111,147,151,111
404,49,70,94,106,70
404,181,82,122,134,82
404,497,82,138,128,82
404,600,108,136,132,108
404,592,79,129,127,79
404,457,78,82,86,78
404,527,137,181,179,137
404,575,120,168,174,120
404,71,91,115,127,91
404,224,122,172,166,122
404,18,84,132,136,84
404,194,117,153,153,117
404,552,86,128,132,86
404,472,98,150,156,98
404,233,99,123,121,99
404,504,157,195,195,157
404,408,88,102,112,88
404,45,92,152,158,92
404,294,118,164,166,118
404,87,68,130,124,68
404,235,74,114,118,74
404,27,79,125,127,79
404,192,70,102,110,70
404,349,153,197,195,153
404,246,83,133,131,83
404,134,64,100,98,64
404,502,78,122,118,78
404,407,79,97,101,79
404,97,86,94,102,86
404,296,241,277,277,241
404,557,106,162,160,106
404,218,112,150,146,112
404,500,106,138,152,106
404,88,100,132,138,100
404,199,137,187,179,137
404,501,121,163,159,121
404,411,71,115,109,71
404,283,108,154,158,108
404,221,82,106,110,82
404,288,79,127,129,79
404,121,101,139,135,101
404,521,77,109,121,77
404,273,89,135,131,89
404,147,89,135,133,89
404,382,91,149,153,91
404,73,82,132,132,82
91,25,93,141,147,93
91,438,105,167,175,105
91,252,84,120,122,84
91,24,102,154,150,102
91,267,84,122,128,84
91,315,98,140,158,98
91,350,65,131,129,65
91,15,70,124,118,70
91,348,75,143,153,75
91,67,84,126,132,84
91,415,84,138,138,84
91,442,113,161,161,113
91,167,95,149,163,95
91,395,106,170,174,106
91,365,83,143,147,83
91,317,95,127,125,95
91,302,88,146,136,88
91,149,101,133,153,101
91,377,86,124,126,86
91,253,83,125,131,83
91,537,101,157,151,101
91,81,92,132,132,92
91,266,73,119,133,73
91,279,131,193,193,131
91,558,119,163,167,119
91,105,86,132,130,86
91,300,98,168,166,98
91,176,114,170,172,114
91,406,91,123,125,91
91,109,75,133,129,75
91,230,92,140,130,92
91,554,89,121,129,89
91,401,103,171,169,103
91,43,106,160,162,106
91,388,83,123,125,83
91,489,66,124,132,66
91,184,99,137,155,99
91,347,89,139,147,89
91,301,99,151,155,99
91,536,112,156,168,112
91,589,79,127,123,79
91,564,84,138,132,84
91,107,90,142,148,90
91,289,87,147,141,87
91,509,91,149,147,91
91,292,130,170,186,130
91,513,85,145,149,85
91,526,124,192,198,124
91,428,79,123,131,79
91,295,240,298,292,240
91,545,100,132,142,100
91,116,70,146,142,70
91,291,122,204,188,122
91,490,72,120,128,72
91,448,90,138,134,90
91,84,77,129,147,77
91,1,101,129,143,101
91,245,86,138,148,86
91,594,118,184,194,118
91,519,85,141,137,85
91,112,112,166,176,112
91,101,97,161,157,97
91,316,92,148,160,92
91,381,77,123,127,77
91,538,93,155,153,93
91,313,114,172,158,114
91,31,69,141,127,69
91,215,108,178,174,108
91,531,90,142,144,90
91,44,104,164,166,104
91,452,78,120,120,78
91,524,65,151,143,65
91,123,191,243,237,191
91,304,96,144,148,96
91,520,90,136,140,90
91,241,68,132,124,68
91,270,64,126,130,64
91,180,84,118,130,84
91,74,92,154,156,92
91,42,100,162,166,100
91,309,98,166,170,98
91,26,95,127,143,95
91,570,87,143,149,87
91,297,244,302,304,244
91,572,90,148,156,90
91,546,88,142,150,88
91,22,91,153,139,91
91,86,62,134,126,62
91,41,94,154,162,94
91,174,98,170,162,98
91,308,96,144,148,96
91,118,190,246,252,190
91,578,125,181,189,125
91,287,74,158,150,74
91,514,87,127,145,87
